"","BILLING.DOC","DESCRIPTION","SERVICE.DATE","avg_division"
"2599",7814793079,"Parcel Post with Signature",2022024,0.10667101346983
"2600",7814793082,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2601",7814793082,"Parcel Post with Signature",2022024,0.106837606837607
"2602",7814793102,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2603",7814793102,"Parcel Post with Signature",2022024,0.106539322319949
"2604",7814793106,"AP International Line Haul Surcharge",2022024,NA
"2605",7814793106,"PACK AND TRACK INTERNATIONAL",2022024,0
"2606",7814793109,"AP International Line Haul Surcharge",2022024,NA
"2607",7814793109,"PACK AND TRACK INTERNATIONAL",2022024,0
"2608",7814793112,"AP International Line Haul Surcharge",2022024,NA
"2609",7814793112,"PACK AND TRACK INTERNATIONAL",2022024,0
"2610",7814793116,"AP International Line Haul Surcharge",2022024,NA
"2611",7814793116,"PACK AND TRACK INTERNATIONAL",2022024,0
"2612",7814793121,"AP International Line Haul Surcharge",2022024,NA
"2613",7814793121,"PACK AND TRACK INTERNATIONAL",2022024,0
"2614",7814793125,"AP International Line Haul Surcharge",2022024,NA
"2615",7814793125,"PACK AND TRACK INTERNATIONAL",2022024,0
"2616",7814793129,"AP International Line Haul Surcharge",2022024,NA
"2617",7814793129,"PACK AND TRACK INTERNATIONAL",2022024,0
"2618",7814793148,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2619",7814793148,"Parcel Post with Signature",2022024,0.106361449832843
"2620",7814793149,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2621",7814793149,"Parcel Post with Signature",2022024,0.10673665791776
"2622",7814793333,"AP International Line Haul Surcharge",2022024,NA
"2623",7814793333,"PACK AND TRACK INTERNATIONAL",2022024,0
"2624",7814793336,"PACK AND TRACK INTERNATIONAL",2022024,0
"2625",7814793469,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2626",7814793469,"Parcel Post with Signature",2022024,0.106499398386492
"2627",7814793471,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2628",7814793471,"Parcel Post with Signature",2022024,0.106622516556291
"2629",7814793891,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2630",7814793891,"Parcel Post with Signature",2022024,0.106657204062221
"2631",7814793893,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2632",7814793893,"AP Security Mgt Charge",2022024,NA
"2633",7814793893,"Express Post with Signature",2022024,0.106355919106237
"2634",7814793893,"Parcel Post with Signature",2022024,0.10646559856226
"2635",7814793897,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2636",7814793897,"Parcel Post with Signature",2022024,0.106641909407637
"2637",7814793898,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2638",7814793898,"AP Security Mgt Charge",2022024,NA
"2639",7814793898,"Express Post with Signature",2022024,0.106687177105706
"2640",7814793898,"Parcel Post with Signature",2022024,0.106254951703974
"2641",7814794195,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2642",7814794195,"AP Security Mgt Charge",2022024,NA
"2643",7814794195,"Express Post with Signature",2022024,0.106382978723404
"2644",7814794195,"Parcel Post with Signature",2022024,0.106526157211909
"2645",7814794205,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2646",7814794205,"Parcel Post with Signature",2022024,0.106169995681318
"2647",7814794353,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2648",7814794353,"Parcel Post with Signature",2022024,0.106650608858557
"2649",7814794735,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2650",7814794735,"AP Security Mgt Charge",2022024,NA
"2651",7814794735,"Express Post with Signature",2022024,0.106369054393825
"2652",7814794735,"Parcel Post with Signature",2022024,0.106490576851217
"2653",7814794739,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2654",7814794739,"AP Security Mgt Charge",2022024,NA
"2655",7814794739,"Express Post with Signature",2022024,0.106388303569244
"2656",7814794739,"Parcel Post with Signature",2022024,0.106536434546217
"2657",7814794740,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2658",7814794740,"AP Security Mgt Charge",2022024,NA
"2659",7814794740,"Express Post with Signature",2022024,0.106604361370717
"2660",7814794740,"Parcel Post with Signature",2022024,0.106435565720275
"2661",7814794753,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2662",7814794753,"Parcel Post with Signature",2022024,0.106531223786018
"2663",7814794763,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2664",7814794763,"AP Security Mgt Charge",2022024,NA
"2665",7814794763,"Express Post with Signature",2022024,0.10642248617473
"2666",7814794764,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2667",7814794764,"AP Security Mgt Charge",2022024,NA
"2668",7814794764,"Express Post with Signature",2022024,0.105536332179931
"2669",7814794765,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2670",7814794765,"Parcel Post with Signature",2022024,0.106382978723404
"2671",7814794766,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2672",7814794766,"Parcel Post with Signature",2022024,0.10614955442151
"2673",7814794934,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2674",7814794934,"EPARCEL WINE STD",2022024,0.106366626561689
"2675",7814794976,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2676",7814794976,"Parcel Post with Signature",2022024,0.106907894736842
"2677",7814795291,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2678",7814795291,"Parcel Post with Signature",2022024,0.106478034251675
"2679",7814795295,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2680",7814795295,"Parcel Post with Signature",2022024,0.106452208087722
"2681",7814795328,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2682",7814795328,"Parcel Post with Signature",2022024,0.106634030394887
"2683",7814795329,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2684",7814795329,"Parcel Post with Signature",2022024,0.106540428782936
"2685",7814795433,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2686",7814795433,"Parcel Post with Signature",2022024,0.106520489952311
"2687",7814795446,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2688",7814795446,"Parcel Post with Signature",2022024,0.106060606060606
"2689",7814795731,"AP International Line Haul Surcharge",2022024,NA
"2690",7814795731,"PACK AND TRACK INTERNATIONAL",2022024,0
"2691",7814795733,"AP International Line Haul Surcharge",2022024,NA
"2692",7814795733,"PACK AND TRACK INTERNATIONAL",2022024,0
"2693",7814795735,"AP International Line Haul Surcharge",2022024,NA
"2694",7814795735,"PACK AND TRACK INTERNATIONAL",2022024,0
"2695",7814795737,"AP International Line Haul Surcharge",2022024,NA
"2696",7814795737,"PACK AND TRACK INTERNATIONAL",2022024,0
"2697",7814795739,"AP International Line Haul Surcharge",2022024,NA
"2698",7814795739,"PACK AND TRACK INTERNATIONAL",2022024,0
"2699",7814795741,"AP International Line Haul Surcharge",2022024,NA
"2700",7814795741,"PACK AND TRACK INTERNATIONAL",2022024,0
"2701",7814795743,"AP International Line Haul Surcharge",2022024,NA
"2702",7814795743,"PACK AND TRACK INTERNATIONAL",2022024,0
"2703",7814795745,"AP International Line Haul Surcharge",2022024,NA
"2704",7814795745,"PACK AND TRACK INTERNATIONAL",2022024,0
"2705",7814795747,"AP International Line Haul Surcharge",2022024,NA
"2706",7814795747,"PACK AND TRACK INTERNATIONAL",2022024,0
"2707",7814795749,"AP International Line Haul Surcharge",2022024,NA
"2708",7814795749,"PACK AND TRACK INTERNATIONAL",2022024,0
"2709",7814795753,"AP International Line Haul Surcharge",2022024,NA
"2710",7814795753,"PACK AND TRACK INTERNATIONAL",2022024,0
"2711",7814795754,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2712",7814795754,"AP Security Mgt Charge",2022024,NA
"2713",7814795754,"Express Post with Signature",2022024,0.106438015157323
"2714",7814795754,"Parcel Post with Signature",2022024,0.106638692769078
"2715",7814795799,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2716",7814795799,"AP Security Mgt Charge",2022024,NA
"2717",7814795799,"Express Post with Signature",2022024,0.106370020317606
"2718",7814795799,"Parcel Post with Signature",2022024,0.106448631246533
"2719",7814795800,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2720",7814795800,"Parcel Post with Signature",2022024,0.106907894736842
"2721",7814795932,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2722",7814795932,"AP Security Mgt Charge",2022024,NA
"2723",7814795932,"Express Post with Signature",2022024,0.106090373280943
"2724",7814796161,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2725",7814796161,"AP Security Mgt Charge",2022024,NA
"2726",7814796161,"Express Post with Signature",2022024,0.106245129019425
"2727",7814796162,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2728",7814796162,"AP Security Mgt Charge",2022024,NA
"2729",7814796162,"Express Post with Signature",2022024,0.106524822695035
"2730",7814796678,"AP International Line Haul Surcharge",2022024,NA
"2731",7814796678,"Express Courier International (eParcel)",2022024,0
"2732",7814796680,"AP International Line Haul Surcharge",2022024,NA
"2733",7814796680,"Express Courier International (eParcel)",2022024,0
"2734",7814797015,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2735",7814797015,"Parcel Post with Signature",2022024,0.106650608858557
"2736",7814797241,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2737",7814797241,"Parcel Post with Signature",2022024,0.106529209621993
"2738",7814797630,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2739",7814797630,"Parcel Post with Signature",2022024,0.106399494126999
"2740",7814797651,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2741",7814797651,"AP Security Mgt Charge",2022024,NA
"2742",7814797651,"Express Post with Signature",2022024,0.106233538191396
"2743",7814797651,"Parcel Post with Signature",2022024,0.106597099712268
"2744",7814797997,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2745",7814797997,"AP Security Mgt Charge",2022024,NA
"2746",7814797997,"Express Post with Signature",2022024,0.106832298136646
"2747",7814798239,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2748",7814798239,"AP Security Mgt Charge",2022024,NA
"2749",7814798239,"Express Post with Signature",2022024,0.10614948608307
"2750",7814798239,"Parcel Post with Signature",2022024,0.106667078133548
"2751",7814798265,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2752",7814798265,"Parcel Post with Signature",2022024,0.106612048896044
"2753",7814798319,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2754",7814798319,"AP Security Mgt Charge",2022024,NA
"2755",7814798319,"Express Post with Signature",2022024,0.106090373280943
"2756",7814798319,"Parcel Post with Signature",2022024,0.106781666365226
"2757",7814798552,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2758",7814798552,"AP Security Mgt Charge",2022024,NA
"2759",7814798552,"Express Post with Signature",2022024,0.106369093685774
"2760",7814798552,"Parcel Post with Signature",2022024,0.106571183369978
"2761",7814798556,"AP International Line Haul Surcharge",2022024,NA
"2762",7814798556,"Express Courier International (eParcel)",2022024,0
"2763",7814798558,"AP International Line Haul Surcharge",2022024,NA
"2764",7814798558,"Express Courier International (eParcel)",2022024,0
"2765",7814798572,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2766",7814798572,"AP Security Mgt Charge",2022024,NA
"2767",7814798572,"Express Post with Signature",2022024,0.106540135515582
"2768",7814798572,"Parcel Post with Signature",2022024,0.106308523077972
"2769",7814799008,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2770",7814799008,"AP Security Mgt Charge",2022024,NA
"2771",7814799008,"Express Post with Signature",2022024,0.10632747671333
"2772",7814799008,"Parcel Post with Signature",2022024,0.106497213865101
"2773",7814799112,"AP International Line Haul Surcharge",2022024,NA
"2774",7814799112,"PACK AND TRACK INTERNATIONAL",2022024,0
"2775",7814799114,"AP International Line Haul Surcharge",2022024,NA
"2776",7814799114,"PACK AND TRACK INTERNATIONAL",2022024,0
"2777",7814799116,"AP International Line Haul Surcharge",2022024,NA
"2778",7814799116,"PACK AND TRACK INTERNATIONAL",2022024,0
"2779",7814799816,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2780",7814799816,"Parcel Post with Signature",2022024,0.106342663218112
"2781",7814799817,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2782",7814799817,"Parcel Post with Signature",2022024,0.106341426152064
"2783",7814800334,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2784",7814800334,"Parcel Post with Signature",2022024,0.106086601916641
"2785",7814800950,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2786",7814800950,"Parcel Post with Signature",2022024,0.106253199451489
"2787",7814800987,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2788",7814800987,"AP Security Mgt Charge",2022024,NA
"2789",7814800987,"Express Post with Signature",2022024,0.106465252315224
"2790",7814800987,"Parcel Post with Signature",2022024,0.106441792135931
"2791",7814800988,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2792",7814800988,"AP Security Mgt Charge",2022024,NA
"2793",7814800988,"Express Post with Signature",2022024,0.106153846153846
"2794",7814800988,"Parcel Post with Signature",2022024,0.106529209621993
"2795",7814801286,"AP International Line Haul Surcharge",2022024,NA
"2796",7814801286,"PACK AND TRACK INTERNATIONAL",2022024,0
"2797",7814801936,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2798",7814801936,"EPARCEL WINE STD",2022024,0.106361333227629
"2799",7814802051,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2800",7814802051,"AP Security Mgt Charge",2022024,NA
"2801",7814802051,"Express Post with Signature",2022024,0.106382978723404
"2802",7814802140,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2803",7814802140,"EPARCEL WINE STD",2022024,0.106264399750636
"2804",7814802156,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2805",7814802156,"EPARCEL WINE STD",2022024,0.106374805224799
"2806",7814802163,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2807",7814802163,"EPARCEL WINE STD",2022024,0.106410595949112
"2808",7814802324,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2809",7814802324,"AP Security Mgt Charge",2022024,NA
"2810",7814802324,"Express Post with Signature",2022024,0.106568531702901
"2811",7814802324,"Parcel Post with Signature",2022024,0.106627864755314
"2812",7814802371,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2813",7814802371,"AP Security Mgt Charge",2022024,NA
"2814",7814802371,"Express Post with Signature",2022024,0.106666666666667
"2815",7814802371,"Parcel Post with Signature",2022024,0.106036832415825
"2816",7814803220,"AP International Line Haul Surcharge",2022024,NA
"2817",7814803220,"Express Courier International (eParcel)",2022024,0
"2818",7814803222,"AP International Line Haul Surcharge",2022024,NA
"2819",7814803222,"Express Courier International (eParcel)",2022024,0
"2820",7814803224,"AP International Line Haul Surcharge",2022024,NA
"2821",7814803224,"Express Courier International (eParcel)",2022024,0
"2822",7814803225,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2823",7814803225,"AP Security Mgt Charge",2022024,NA
"2824",7814803225,"Express Post with Signature",2022024,0.106325690416804
"2825",7814803225,"Parcel Post with Signature",2022024,0.106568513539909
"2826",7814803226,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2827",7814803226,"AP Security Mgt Charge",2022024,NA
"2828",7814803226,"Express Post with Signature",2022024,0.106449106449106
"2829",7814803227,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2830",7814803227,"AP Security Mgt Charge",2022024,NA
"2831",7814803227,"Express Post with Signature",2022024,0.106302290076336
"2832",7814803227,"Parcel Post with Signature",2022024,0.106457695679953
"2833",7814803329,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2834",7814803329,"Parcel Post with Signature",2022024,0.106503338453641
"2835",7814803574,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2836",7814803574,"Parcel Post with Signature",2022024,0.106837606837607
"2837",7814804352,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2838",7814804352,"Parcel Post with Signature",2022024,0.106310898656176
"2839",7814805195,"PACK AND TRACK INTERNATIONAL",2022024,0
"2840",7814805197,"AP International Line Haul Surcharge",2022024,NA
"2841",7814805197,"PACK AND TRACK INTERNATIONAL",2022024,0
"2842",7814805201,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2843",7814805201,"Parcel Post with Signature",2022024,0.106753104615238
"2844",7814805473,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2845",7814805473,"AP Security Mgt Charge",2022024,NA
"2846",7814805473,"Express Post with Signature",2022024,0.106122448979592
"2847",7814805473,"Parcel Post with Signature",2022024,0.106549113923877
"2848",7814806033,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2849",7814806033,"Parcel Post with Signature",2022024,0.106907894736842
"2850",7814806346,"AP Parcels Domestic Fuel Surcharge",2022024,NA
"2851",7814806346,"Parcel Post with Signature",2022024,0.106439046700617
